Country,Type,City,State,URL,Link,Google,ir link 1,Name,Twitter,Facebook,Youtube,Instagram,Tiktok,Telegram,VK,Website
China,Consulategeneral,Kotakinabalu,Malaysia,https://www.embassypages.com/china-consulategeneral-kotakinabalu-malaysia,https://www.embassypages.com/china-consulategeneral-kotakinabalu-malaysia,https://www.google.com/search?q=China+Consulategeneral+to+Malaysia+in+Kotakinabalu%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://malaysia.mid.ru/,China Consulategeneral to Malaysia in Kotakinabalu,,,,,,,,http://kotakinabalu.china-consulate.gov.cn/
China,Consulategeneral,Kuching,Malaysia,https://www.embassypages.com/china-consulategeneral-kuching-malaysia,https://www.embassypages.com/china-consulategeneral-kuching-malaysia,https://www.google.com/search?q=China+Consulategeneral+to+Malaysia+in+Kuching%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://malaysia.mid.ru/,China Consulategeneral to Malaysia in Kuching,,,,,,,,http://kuching.china-consulate.gov.cn/
China,Consulategeneral,Lagos,Nigeria,https://www.embassypages.com/china-consulategeneral-lagos-nigeria,https://www.embassypages.com/china-consulategeneral-lagos-nigeria,https://www.google.com/search?q=China+Consulategeneral+to+Nigeria+in+Lagos%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://nigeria.mid.ru/,China Consulategeneral to Nigeria in Lagos,,1.00069E+14,,,,,,http://lagos.china-consulate.gov.cn/
China,Consulategeneral,Lahore,Pakistan,https://www.embassypages.com/china-consulategeneral-lahore-pakistan,https://www.embassypages.com/china-consulategeneral-lahore-pakistan,https://www.google.com/search?q=China+Consulategeneral+to+Pakistan+in+Lahore%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://pakistan.mid.ru/,China Consulategeneral to Pakistan in Lahore,,,,,,,,http://lahore.china-consulate.gov.cn/
China,Consulategeneral,Laoag,Philippines,https://www.embassypages.com/china-consulategeneral-laoag-philippines,https://www.embassypages.com/china-consulategeneral-laoag-philippines,https://www.google.com/search?q=China+Consulategeneral+to+Philippines+in+Laoag%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://philippines.mid.ru/,China Consulategeneral to Philippines in Laoag,,,,,,,,http://laoag.china-consulate.gov.cn/
China,Consulategeneral,Losangeles,Unitedstates,https://www.embassypages.com/china-consulategeneral-losangeles-unitedstates,https://www.embassypages.com/china-consulategeneral-losangeles-unitedstates,https://www.google.com/search?q=China+Consulategeneral+to+Unitedstates+in+Losangeles%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://unitedstates.mid.ru/,China Consulategeneral to Unitedstates in Losangeles,,ChineseConsulateLA,,,,,,http://losangeles.china-consulate.gov.cn/
China,Consulategeneral,Luangprabang,Laos,https://www.embassypages.com/china-consulategeneral-luangprabang-laos,https://www.embassypages.com/china-consulategeneral-luangprabang-laos,,https://laos.mid.ru/,China Consulategeneral to Laos in Luangprabang,,,,,,,,
China,Consulategeneral,Lyon,France,https://www.embassypages.com/china-consulategeneral-lyon-france,https://www.embassypages.com/china-consulategeneral-lyon-france,https://www.google.com/search?q=China+Consulategeneral+to+France+in+Lyon%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://france.mid.ru/,China Consulategeneral to France in Lyon,China_Lyon,,,,,,,http://lyon.china-consulate.gov.cn/
China,Consulategeneral,Manchester,Unitedkingdom,https://www.embassypages.com/china-consulategeneral-manchester-unitedkingdom,https://www.embassypages.com/china-consulategeneral-manchester-unitedkingdom,https://www.google.com/search?q=China+Consulategeneral+to+Unitedkingdom+in+Manchester%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://unitedkingdom.mid.ru/,China Consulategeneral to Unitedkingdom in Manchester,,,,,,,,http://manchester.china-consulate.gov.cn/
China,Consulategeneral,Mandalay,Myanmar,https://www.embassypages.com/china-consulategeneral-mandalay-myanmar,https://www.embassypages.com/china-consulategeneral-mandalay-myanmar,https://www.google.com/search?q=China+Consulategeneral+to+Myanmar+in+Mandalay%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://myanmar.mid.ru/,China Consulategeneral to Myanmar in Mandalay,,,,,,,,
China,Consulategeneral,Marseille,France,https://www.embassypages.com/china-consulategeneral-marseille-france,https://www.embassypages.com/china-consulategeneral-marseille-france,https://www.google.com/search?q=China+Consulategeneral+to+France+in+Marseille%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://france.mid.ru/,China Consulategeneral to France in Marseille,,,,,,,,
China,Consulategeneral,Medan,Indonesia,https://www.embassypages.com/china-consulategeneral-medan-indonesia,https://www.embassypages.com/china-consulategeneral-medan-indonesia,https://www.google.com/search?q=China+Consulategeneral+to+Indonesia+in+Medan%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://indonesia.mid.ru/,China Consulategeneral to Indonesia in Medan,,,,,,,,http://medan.china-consulate.gov.cn/
China,Consulategeneral,Melbourne,Australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,https://www.google.com/search?q=China+Consulategeneral+to+Australia+in+Melbourne%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://australia.mid.ru/,China Consulategeneral to Australia in Melbourne,ChineseCon_Mel,,,,,,,http://melbourne.china-consulate.gov.cn/
China,Consulategeneral,Milan,Italy,https://www.embassypages.com/china-consulategeneral-milan-italy,https://www.embassypages.com/china-consulategeneral-milan-italy,https://www.google.com/search?q=China+Consulategeneral+to+Italy+in+Milan%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://italy.mid.ru/,China Consulategeneral to Italy in Milan,,,,,,,,
China,Consulategeneral,Montreal,Canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,https://www.google.com/search?q=China+Consulategeneral+to+Canada+in+Montreal%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://canada.mid.ru/,China Consulategeneral to Canada in Montreal,ChinaCGMTL,,,,,,,http://montreal.china-consulate.gov.cn/
China,Consulategeneral,Mumbai,India,https://www.embassypages.com/china-consulategeneral-mumbai-india,https://www.embassypages.com/china-consulategeneral-mumbai-india,https://www.google.com/search?q=China+Consulategeneral+to+India+in+Mumbai%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://india.mid.ru/,China Consulategeneral to India in Mumbai,,,,,,,,
China,Consulategeneral,Munich,Germany,https://www.embassypages.com/china-consulategeneral-munich-germany,https://www.embassypages.com/china-consulategeneral-munich-germany,https://www.google.com/search?q=China+Consulategeneral+to+Germany+in+Munich%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://germany.mid.ru/,China Consulategeneral to Germany in Munich,ChinaCG_Muc,,,,,,,http://munich.china-consulate.gov.cn/
China,Consulategeneral,Nagasaki,Japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,https://www.google.com/search?q=China+Consulategeneral+to+Japan+in+Nagasaki%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://japan.mid.ru/,China Consulategeneral to Japan in Nagasaki,ChnConsulateNag,,,,,,,http://nagasaki.china-consulate.gov.cn/
China,Consulategeneral,Nagoya,Japan,https://www.embassypages.com/china-consulategeneral-nagoya-japan,https://www.embassypages.com/china-consulategeneral-nagoya-japan,https://www.google.com/search?q=China+Consulategeneral+to+Japan+in+Nagoya%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://japan.mid.ru/,China Consulategeneral to Japan in Nagoya,ChnConsulateNgo,,,,,,,http://nagoya.china-consulate.gov.cn/
China,Consulategeneral,Newyork,Unitedstates,https://www.embassypages.com/china-consulategeneral-newyork-unitedstates,https://www.embassypages.com/china-consulategeneral-newyork-unitedstates,https://www.google.com/search?q=China+Consulategeneral+to+Unitedstates+in+Newyork%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://unitedstates.mid.ru/,China Consulategeneral to Unitedstates in Newyork,ChinaCG_NYC,chinaconsulNY,,ChinaCG_NYC,,,,http://newyork.china-consulate.gov.cn/
China,Consulategeneral,Niigata,Japan,https://www.embassypages.com/china-consulategeneral-niigata-japan,https://www.embassypages.com/china-consulategeneral-niigata-japan,https://www.google.com/search?q=China+Consulategeneral+to+Japan+in+Niigata%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://japan.mid.ru/,China Consulategeneral to Japan in Niigata,ChnConsulateNgt,,,,,,,http://niigata.china-consulate.gov.cn/
China,Consulategeneral,Odessa,Ukraine,https://www.embassypages.com/china-consulategeneral-odessa-ukraine,https://www.embassypages.com/china-consulategeneral-odessa-ukraine,https://www.google.com/search?q=China+Consulategeneral+to+Ukraine+in+Odessa%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://ukraine.mid.ru/,China Consulategeneral to Ukraine in Odessa,,,,,,,,http://odessa.china-consulate.gov.cn/
China,Consulategeneral,Osaka,Japan,https://www.embassypages.com/china-consulategeneral-osaka-japan,https://www.embassypages.com/china-consulategeneral-osaka-japan,https://www.google.com/search?q=China+Consulategeneral+to+Japan+in+Osaka%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://japan.mid.ru/,China Consulategeneral to Japan in Osaka,,,,,,,,
China,Consulategeneral,Osh,Kyrgyzstan,https://www.embassypages.com/china-consulategeneral-osh-kyrgyzstan,https://www.embassypages.com/china-consulategeneral-osh-kyrgyzstan,https://www.google.com/search?q=China+Consulategeneral+to+Kyrgyzstan+in+Osh%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://kyrgyzstan.mid.ru/,China Consulategeneral to Kyrgyzstan in Osh,,,,,,,,
China,Consulategeneral,Penang,Malaysia,https://www.embassypages.com/china-consulategeneral-penang-malaysia,https://www.embassypages.com/china-consulategeneral-penang-malaysia,https://www.google.com/search?q=China+Consulategeneral+to+Malaysia+in+Penang%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://malaysia.mid.ru/,China Consulategeneral to Malaysia in Penang,,,,,,,,
China,Consulategeneral,Perth,Australia,https://www.embassypages.com/china-consulategeneral-perth-australia,https://www.embassypages.com/china-consulategeneral-perth-australia,https://www.google.com/search?q=China+Consulategeneral+to+Australia+in+Perth%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://australia.mid.ru/,China Consulategeneral to Australia in Perth,,,,,,,,
China,Consulategeneral,Recife,Brazil,https://www.embassypages.com/china-consulategeneral-recife-brazil,https://www.embassypages.com/china-consulategeneral-recife-brazil,https://www.google.com/search?q=China+Consulategeneral+to+Brazil+in+Recife%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://brazil.mid.ru/,China Consulategeneral to Brazil in Recife,,,,,,,,
China,Consulategeneral,Riodejaneiro,Brazil,https://www.embassypages.com/china-consulategeneral-riodejaneiro-brazil,https://www.embassypages.com/china-consulategeneral-riodejaneiro-brazil,https://www.google.com/search?q=China+Consulategeneral+to+Brazil+in+Riodejaneiro%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://brazil.mid.ru/,China Consulategeneral to Brazil in Riodejaneiro,consulchinarj,,,,,,,http://riodejaneiro.china-consulate.gov.cn/
China,Consulategeneral,Saint,Denis,https://www.embassypages.com/china-consulategeneral-saint-denis-reunion,https://www.embassypages.com/china-consulategeneral-saint-denis-reunion,https://www.google.com/search?q=China+Consulategeneral+to+Denis+in+Saint%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://denis.mid.ru/,China Consulategeneral to Denis in Saint,,,,,,,,
China,Consulategeneral,Sanfrancisco,Unitedstates,https://www.embassypages.com/china-consulategeneral-sanfrancisco-unitedstates,https://www.embassypages.com/china-consulategeneral-sanfrancisco-unitedstates,https://www.google.com/search?q=China+Consulategeneral+to+Unitedstates+in+Sanfrancisco%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://unitedstates.mid.ru/,China Consulategeneral to Unitedstates in Sanfrancisco,ConsulateSan,chineseconsulatesf,,,,,,http://sanfrancisco.china-consulate.gov.cn/
China,Consulategeneral,Santacruz,Bolivia,https://www.embassypages.com/china-consulategeneral-santacruz-bolivia,https://www.embassypages.com/china-consulategeneral-santacruz-bolivia,https://www.google.com/search?q=China+Consulategeneral+to+Bolivia+in+Santacruz%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://bolivia.mid.ru/,China Consulategeneral to Bolivia in Santacruz,,ConsuladoCHNSC,,,,,,http://santacruz.china-consulate.gov.cn/esp/
China,Consulategeneral,Saopaulo,Brazil,https://www.embassypages.com/china-consulategeneral-saopaulo-brazil,https://www.embassypages.com/china-consulategeneral-saopaulo-brazil,https://www.google.com/search?q=China+Consulategeneral+to+Brazil+in+Saopaulo%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://brazil.mid.ru/,China Consulategeneral to Brazil in Saopaulo,,,,,,,,
China,Consulategeneral,Sapporo,Japan,https://www.embassypages.com/china-consulategeneral-sapporo-japan,https://www.embassypages.com/china-consulategeneral-sapporo-japan,https://www.google.com/search?q=China+Consulategeneral+to+Japan+in+Sapporo%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://japan.mid.ru/,China Consulategeneral to Japan in Sapporo,ChnConsulateSpk,,,,,,,http://sapporo.china-consulate.gov.cn/
China,Consulategeneral,Songkhla,Thailand,https://www.embassypages.com/china-consulategeneral-songkhla-thailand,https://www.embassypages.com/china-consulategeneral-songkhla-thailand,https://www.google.com/search?q=China+Consulategeneral+to+Thailand+in+Songkhla%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://thailand.mid.ru/,China Consulategeneral to Thailand in Songkhla,,,,,,,,
China,Consulategeneral,Stpetersburg,Russia,https://www.embassypages.com/china-consulategeneral-stpetersburg-russia,https://www.embassypages.com/china-consulategeneral-stpetersburg-russia,https://www.google.com/search?q=China+Consulategeneral+to+Russia+in+Stpetersburg%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://russia.mid.ru/,China Consulategeneral to Russia in Stpetersburg,,,,,,,,
China,Consulategeneral,Strasbourg,France,https://www.embassypages.com/china-consulategeneral-strasbourg-france,https://www.embassypages.com/china-consulategeneral-strasbourg-france,https://www.google.com/search?q=China+Consulategeneral+to+France+in+Strasbourg%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://france.mid.ru/,China Consulategeneral to France in Strasbourg,,,,,,,,
China,Consulategeneral,Surabaya,Indonesia,https://www.embassypages.com/china-consulategeneral-surabaya-indonesia,https://www.embassypages.com/china-consulategeneral-surabaya-indonesia,https://www.google.com/search?q=China+Consulategeneral+to+Indonesia+in+Surabaya%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://indonesia.mid.ru/,China Consulategeneral to Indonesia in Surabaya,,,,,,,,
China,Consulategeneral,Sydney,Australia,https://www.embassypages.com/china-consulategeneral-sydney-australia,https://www.embassypages.com/china-consulategeneral-sydney-australia,https://www.google.com/search?q=China+Consulategeneral+to+Australia+in+Sydney%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://australia.mid.ru/,China Consulategeneral to Australia in Sydney,,,,,,,,
China,Consulategeneral,Tijuana,Mexico,https://www.embassypages.com/china-consulategeneral-tijuana-mexico,https://www.embassypages.com/china-consulategeneral-tijuana-mexico,https://www.google.com/search?q=China+Consulategeneral+to+Mexico+in+Tijuana%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://mexico.mid.ru/,China Consulategeneral to Mexico in Tijuana,,,,,,,,
China,Consulategeneral,Toamasina,Madagascar,https://www.embassypages.com/china-consulategeneral-toamasina-madagascar,https://www.embassypages.com/china-consulategeneral-toamasina-madagascar,https://www.google.com/search?q=China+Consulategeneral+to+Madagascar+in+Toamasina%0D%0A+site%3Afacebook.com+OR+site%3Ax.com+OR+site%3Ainstagram.com+OR+site%3Atiktok.com+OR+site%3At.me,https://madagascar.mid.ru/,China Consulategeneral to Madagascar in Toamasina,,,,,,,,
